benchmark,qubits,gates,mid_meas,run_id,rng_seed,status,time_seconds,note
rqc_q100_g100_m20.py,100,100,20,5,20340406,SUCCESS,1.191059,
rqc_q100_g100_m20.py,100,100,20,6,20340407,SUCCESS,1.086764,
rqc_q100_g100_m20.py,100,100,20,7,20340408,SUCCESS,1.243206,
rqc_q100_g100_m20.py,100,100,20,8,20340409,SUCCESS,5.593610,
rqc_q100_g100_m20.py,100,100,20,9,20340410,SUCCESS,24.748926,
rqc_q100_g100_m20.py,100,100,20,10,20340411,SUCCESS,12.297993,
rqc_q100_g100_m20.py,100,100,20,11,20340412,SUCCESS,6.026183,
rqc_q100_g100_m20.py,100,100,20,12,20340413,SUCCESS,6.004285,
rqc_q100_g100_m20.py,100,100,20,13,20340414,SUCCESS,1.170143,
rqc_q100_g100_m20.py,100,100,20,14,20340415,SUCCESS,16.961163,
rqc_q100_g100_m20.py,100,100,20,15,20340416,SUCCESS,6.616959,
rqc_q100_g100_m20.py,100,100,20,16,20340417,SUCCESS,6.136749,
rqc_q100_g100_m20.py,100,100,20,17,20340418,SUCCESS,1.171026,
rqc_q100_g100_m20.py,100,100,20,18,20340419,SUCCESS,0.853324,
rqc_q100_g100_m20.py,100,100,20,19,20340420,SUCCESS,17.188891,
rqc_q100_g100_m20.py,100,100,20,20,20340421,SUCCESS,6.196959,
rqc_q100_g100_m20.py,100,100,20,21,20340422,SUCCESS,1.170045,
rqc_q100_g100_m20.py,100,100,20,22,20340423,SUCCESS,1.248511,
rqc_q100_g100_m20.py,100,100,20,23,20340424,SUCCESS,6.152109,
rqc_q100_g100_m20.py,100,100,20,24,20340425,SUCCESS,10.594459,
rqc_q100_g100_m20.py,100,100,20,25,20340426,SUCCESS,0.841681,
rqc_q100_g100_m20.py,100,100,20,26,20340427,SUCCESS,6.134430,
rqc_q100_g100_m20.py,100,100,20,27,20340428,SUCCESS,6.438055,
rqc_q100_g100_m20.py,100,100,20,28,20340429,SUCCESS,1.254099,
rqc_q100_g100_m20.py,100,100,20,29,20340430,SUCCESS,15.401446,
rqc_q100_g100_m20.py,100,100,20,30,20340431,SUCCESS,0.846632,
rqc_q100_g100_m20.py,100,100,20,31,20340432,SUCCESS,1.154591,
rqc_q100_g100_m20.py,100,100,20,32,20340433,SUCCESS,19.358245,
rqc_q100_g100_m20.py,100,100,20,33,20340434,SUCCESS,1.085628,
rqc_q100_g100_m20.py,100,100,20,34,20340435,SUCCESS,12.354210,
rqc_q100_g100_m20.py,100,100,20,35,20340436,SUCCESS,17.516224,
rqc_q100_g100_m20.py,100,100,20,36,20340437,SUCCESS,13.157598,
rqc_q100_g100_m20.py,100,100,20,37,20340438,SUCCESS,1.229666,
rqc_q100_g100_m20.py,100,100,20,38,20340439,SUCCESS,0.851593,
rqc_q100_g100_m20.py,100,100,20,39,20340440,SUCCESS,1.265581,
rqc_q100_g100_m20.py,100,100,20,40,20340441,SUCCESS,10.638533,
rqc_q100_g100_m20.py,100,100,20,41,20340442,SUCCESS,1.096213,
rqc_q100_g100_m20.py,100,100,20,42,20340443,SUCCESS,0.851791,
rqc_q100_g100_m20.py,100,100,20,43,20340444,SUCCESS,0.843058,
rqc_q100_g100_m20.py,100,100,20,44,20340445,SUCCESS,6.425739,
rqc_q100_g100_m20.py,100,100,20,45,20340446,SUCCESS,1.088762,
rqc_q100_g100_m20.py,100,100,20,46,20340447,SUCCESS,5.822346,
rqc_q100_g100_m20.py,100,100,20,47,20340448,SUCCESS,1.082954,
rqc_q100_g100_m20.py,100,100,20,48,20340449,SUCCESS,1.088157,
rqc_q100_g100_m20.py,100,100,20,49,20340450,SUCCESS,1.080094,
rqc_q100_g100_m20.py,100,100,20,50,20340451,SUCCESS,0.846977,
rqc_q100_g200_m5.py,100,200,5,1,20440252,SUCCESS,2.389536,
rqc_q100_g200_m5.py,100,200,5,2,20440253,SUCCESS,6.328505,
rqc_q100_g200_m5.py,100,200,5,3,20440254,SUCCESS,6.313550,
rqc_q100_g200_m5.py,100,200,5,4,20440255,SUCCESS,6.317289,
rqc_q100_g200_m5.py,100,200,5,5,20440256,SUCCESS,2.394663,
rqc_q100_g200_m5.py,100,200,5,6,20440257,SUCCESS,2.392461,
rqc_q100_g200_m5.py,100,200,5,7,20440258,SUCCESS,8.122227,
rqc_q100_g200_m5.py,100,200,5,8,20440259,SUCCESS,2.411074,
rqc_q100_g200_m5.py,100,200,5,9,20440260,SUCCESS,6.791601,
rqc_q100_g200_m5.py,100,200,5,10,20440261,SUCCESS,6.341803,
rqc_q100_g200_m5.py,100,200,5,11,20440262,SUCCESS,7.463994,
rqc_q100_g200_m5.py,100,200,5,12,20440263,SUCCESS,6.651084,
rqc_q100_g200_m5.py,100,200,5,13,20440264,SUCCESS,2.367475,
rqc_q100_g200_m5.py,100,200,5,14,20440265,SUCCESS,7.132480,
rqc_q100_g200_m5.py,100,200,5,15,20440266,SUCCESS,2.404764,
rqc_q100_g200_m5.py,100,200,5,16,20440267,SUCCESS,2.402017,
rqc_q100_g200_m5.py,100,200,5,17,20440268,SUCCESS,2.409452,
rqc_q100_g200_m5.py,100,200,5,18,20440269,SUCCESS,2.394996,
rqc_q100_g200_m5.py,100,200,5,19,20440270,SUCCESS,7.129812,
rqc_q100_g200_m5.py,100,200,5,20,20440271,SUCCESS,2.401228,
rqc_q100_g200_m5.py,100,200,5,21,20440272,SUCCESS,7.513851,
rqc_q100_g200_m5.py,100,200,5,22,20440273,SUCCESS,8.455580,
rqc_q100_g200_m5.py,100,200,5,23,20440274,SUCCESS,2.386866,
rqc_q100_g200_m5.py,100,200,5,24,20440275,SUCCESS,26.338126,
rqc_q100_g200_m5.py,100,200,5,25,20440276,SUCCESS,2.411219,
rqc_q100_g200_m5.py,100,200,5,26,20440277,SUCCESS,7.125017,
rqc_q100_g200_m5.py,100,200,5,27,20440278,SUCCESS,2.374175,
rqc_q100_g200_m5.py,100,200,5,28,20440279,SUCCESS,2.388302,
rqc_q100_g200_m5.py,100,200,5,29,20440280,SUCCESS,2.412281,
rqc_q100_g200_m5.py,100,200,5,30,20440281,SUCCESS,2.409247,
rqc_q100_g200_m5.py,100,200,5,31,20440282,SUCCESS,7.461611,
rqc_q100_g200_m5.py,100,200,5,32,20440283,SUCCESS,2.394105,
rqc_q100_g200_m5.py,100,200,5,33,20440284,SUCCESS,2.448308,
rqc_q100_g200_m5.py,100,200,5,34,20440285,SUCCESS,2.396849,
rqc_q100_g200_m5.py,100,200,5,35,20440286,SUCCESS,2.403576,
rqc_q100_g200_m5.py,100,200,5,36,20440287,SUCCESS,6.614369,
rqc_q100_g200_m5.py,100,200,5,37,20440288,SUCCESS,6.304210,
rqc_q100_g200_m5.py,100,200,5,38,20440289,SUCCESS,2.400028,
rqc_q100_g200_m5.py,100,200,5,39,20440290,SUCCESS,2.389421,
rqc_q100_g200_m5.py,100,200,5,40,20440291,SUCCESS,6.319555,
rqc_q100_g200_m5.py,100,200,5,41,20440292,SUCCESS,6.345547,
rqc_q100_g200_m5.py,100,200,5,42,20440293,SUCCESS,7.276264,
rqc_q100_g200_m5.py,100,200,5,43,20440294,SUCCESS,6.323206,
rqc_q100_g200_m5.py,100,200,5,44,20440295,SUCCESS,2.405387,
rqc_q100_g200_m5.py,100,200,5,45,20440296,SUCCESS,8.492080,
rqc_q100_g200_m5.py,100,200,5,46,20440297,SUCCESS,2.391940,
rqc_q100_g200_m5.py,100,200,5,47,20440298,SUCCESS,2.407638,
